1.000019983621314e-05 0.000000000000000e+00 
2.990436041727662e-05 0.000000000000000e+00 
5.684009011019953e-05 0.000000000000000e+00 
1.014775334624574e-04 0.000000000000000e+00 
1.716096303425729e-04 0.000000000000000e+00 
2.768323465716094e-04 0.000000000000000e+00 
4.284973256289959e-04 0.000000000000000e+00 
6.395713426172733e-04 0.000000000000000e+00 
9.244161192327738e-04 0.000000000000000e+00 
1.298507908359170e-03 0.000000000000000e+00 
1.778117381036282e-03 0.000000000000000e+00 
2.379969693720341e-03 0.000000000000000e+00 
3.120904555544257e-03 0.000000000000000e+00 
4.017551429569721e-03 0.000000000000000e+00 
5.086025223135948e-03 0.000000000000000e+00 
6.341662257909775e-03 0.000000000000000e+00 
7.798795122653246e-03 0.000000000000000e+00 
9.470561519265175e-03 0.000000000000000e+00 
1.136875990778208e-02 0.000000000000000e+00 
1.350374706089497e-02 0.000000000000000e+00 
1.588436774909496e-02 0.000000000000000e+00 
1.851792074739933e-02 0.000000000000000e+00 
2.141014859080315e-02 0.000000000000000e+00 
2.456526830792427e-02 0.000000000000000e+00 
2.798600308597088e-02 0.000000000000000e+00 
3.167364001274109e-02 0.000000000000000e+00 
3.562811017036438e-02 0.000000000000000e+00 
3.984807059168816e-02 0.000000000000000e+00 
4.433097690343857e-02 0.000000000000000e+00 
4.907318204641342e-02 0.000000000000000e+00 
5.407007783651352e-02 0.000000000000000e+00 
5.931498110294342e-02 0.000000000000000e+00 
6.479783356189728e-02 0.000000000000000e+00 
7.050597667694092e-02 1.361999864002428e-07 
7.642197608947754e-02 7.092000032571377e-06 
8.253775537014008e-02 3.428939817240462e-05 
8.886464685201645e-02 9.301564568886533e-05 
9.540933370590210e-02 2.051244373433292e-04 
1.021622270345688e-01 4.136344650760293e-04 
1.091068387031555e-01 7.742593297734857e-04 
1.162257194519043e-01 1.350604929029942e-03 
1.234827935695648e-01 2.232897328212857e-03 
1.308356225490570e-01 3.515883814543486e-03 
1.382261961698532e-01 5.294607952237129e-03 
1.455734968185425e-01 7.678579539060593e-03 
1.528037190437317e-01 1.077162660658360e-02 
1.598380804061890e-01 1.468392089009285e-02 
1.666009426116943e-01 1.952411234378815e-02 
1.730195283889771e-01 2.539949677884579e-02 
1.790215671062469e-01 3.241863101720810e-02 
1.845400035381317e-01 4.068652167916298e-02 
1.895075738430023e-01 5.031017959117889e-02 
1.938603073358536e-01 6.139520183205605e-02 
1.975365579128265e-01 7.404673099517822e-02 
2.004759609699249e-01 8.837068080902100e-02 
2.026215642690659e-01 1.044715344905853e-01 
2.039153724908829e-01 1.224569082260132e-01 
2.043018639087677e-01 1.424341797828674e-01 
2.037261426448822e-01 1.645123064517975e-01 
2.021302133798599e-01 1.888056099414825e-01 
1.994619518518448e-01 2.154175043106079e-01 
1.956706941127777e-01 2.444346547126770e-01 
1.907380074262619e-01 2.757739424705505e-01 
1.847006082534790e-01 3.091614246368408e-01 
1.776344478130341e-01 3.442659974098206e-01 
1.696508973836899e-01 3.807036876678467e-01 
1.608907580375671e-01 4.180555641651154e-01 
1.514960527420044e-01 4.559613764286041e-01 
1.415943205356598e-01 4.941480755805969e-01 
1.313080042600632e-01 5.323691368103027e-01 
1.207577511668205e-01 5.703878402709961e-01 
1.100724041461945e-01 6.079380512237549e-01 
9.938267618417740e-02 6.447462439537048e-01 
8.880738168954849e-02 6.805785894393921e-01 
7.845708727836609e-02 7.152236700057983e-01 
6.844542920589447e-02 7.484516501426697e-01 
5.888361483812332e-02 7.800321578979492e-01 
4.986507818102837e-02 8.097851276397705e-01 
4.146839678287506e-02 8.375679254531860e-01 
3.376805782318115e-02 8.632344007492065e-01 
2.683174982666969e-02 8.866428136825562e-01 
2.070528641343117e-02 9.077091217041016e-01 
1.541255414485931e-02 9.264039993286133e-01 
1.096424926072359e-02 9.427154064178467e-01 
7.357538677752018e-03 9.566404819488525e-01 
4.565433133393526e-03 9.682365655899048e-01 
2.494079526513815e-03 9.778521060943604e-01 
1.081258873455226e-03 9.856955409049988e-01 
3.039198636543006e-04 9.916785955429077e-01 
3.289394226158038e-05 9.959171414375305e-01 
1.579999953094102e-08 9.988150596618652e-01 
